grid_id,lon_center,lat_center,MU_GLOBAL,T_SAND,T_CLAY,T_SILT,T_OC,T_GRAVEL,T_REF_BULK_DENSITY,T_ECE,S_SAND,S_CLAY,S_SILT,S_OC,S_GRAVEL,S_REF_BULK_DENSITY,S_ECE
1133,118.3191,31.3422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1134,118.4191,31.3422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1135,118.5191,31.3422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1136,118.6191,31.3422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1137,118.7191,31.3422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1138,118.8191,31.3422,11667.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
1139,118.9191,31.3422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1140,119.0191,31.3422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1141,119.1191,31.3422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1142,119.2191,31.3422,11677.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1143,119.3191,31.3422,11677.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1144,119.4191,31.3422,11651.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1145,119.5191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1146,119.6191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1147,119.7191,31.3422,11389.0000,42.0000,21.0000,37.0000,1.3900,19.0000,1.4100,0.1000,46.0000,20.0000,34.0000,0.6000,26.0000,1.4200,0.1000
1148,119.8191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1149,119.9191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1150,120.0191,31.3422,11927.0000,,,,,,,,,,,,,,
1151,120.1191,31.3422,11927.0000,,,,,,,,,,,,,,
1152,120.2191,31.3422,11927.0000,,,,,,,,,,,,,,
1153,120.3191,31.3422,11927.0000,,,,,,,,,,,,,,
1154,120.4191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1155,120.5191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1156,120.6191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1157,120.7191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1158,120.8191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1159,120.9191,31.3422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1160,121.0191,31.3422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1161,121.1191,31.3422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1162,121.2191,31.3422,11618.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1163,121.3191,31.3422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1164,121.4191,31.3422,11460.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1165,121.5191,31.3422,11460.0000,34.0000,18.0000,48.0000,0.6000,15.0000,1.4100,0.7000,36.0000,18.0000,46.0000,0.4000,10.0000,1.4100,0.5000
1166,121.6191,31.3422,11624.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1167,121.7191,31.3422,0.0000,,,,,,,,,,,,,,
1179,116.4191,31.4422,11611.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1180,116.5191,31.4422,11611.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1181,116.6191,31.4422,11376.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1182,116.7191,31.4422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1183,116.8191,31.4422,11611.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1184,116.9191,31.4422,11611.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1185,117.0191,31.4422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1186,117.1191,31.4422,11614.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1187,117.2191,31.4422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1188,117.3191,31.4422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1189,117.4191,31.4422,11368.0000,31.0000,47.0000,22.0000,1.2000,19.0000,1.2600,0.1000,27.0000,53.0000,20.0000,0.5900,28.0000,1.2400,0.1000
1190,117.5191,31.4422,11927.0000,,,,,,,,,,,,,,
1191,117.6191,31.4422,11927.0000,,,,,,,,,,,,,,
1192,117.7191,31.4422,11634.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1193,117.8191,31.4422,11376.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1194,117.9191,31.4422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
1195,118.0191,31.4422,11663.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
1196,118.1191,31.4422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1197,118.2191,31.4422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1198,118.3191,31.4422,11928.0000,,,,,,,,,,,,,,
1199,118.4191,31.4422,11616.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1200,118.5191,31.4422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1201,118.6191,31.4422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1202,118.7191,31.4422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1203,118.8191,31.4422,11927.0000,,,,,,,,,,,,,,
1204,118.9191,31.4422,11927.0000,,,,,,,,,,,,,,
1205,119.0191,31.4422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1206,119.1191,31.4422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1207,119.2191,31.4422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1208,119.3191,31.4422,11677.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1209,119.4191,31.4422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
1210,119.5191,31.4422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
1211,119.6191,31.4422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1212,119.7191,31.4422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1213,119.8191,31.4422,11679.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1214,119.9191,31.4422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1215,120.0191,31.4422,11927.0000,,,,,,,,,,,,,,
1216,120.1191,31.4422,11927.0000,,,,,,,,,,,,,,
1217,120.2191,31.4422,11927.0000,,,,,,,,,,,,,,
1218,120.3191,31.4422,11927.0000,,,,,,,,,,,,,,
1219,120.4191,31.4422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1220,120.5191,31.4422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1221,120.6191,31.4422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1222,120.7191,31.4422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1223,120.8191,31.4422,11927.0000,,,,,,,,,,,,,,
1224,120.9191,31.4422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1225,121.0191,31.4422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1226,121.1191,31.4422,11656.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1227,121.2191,31.4422,11618.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1228,121.3191,31.4422,11618.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1229,121.4191,31.4422,11624.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1230,121.5191,31.4422,0.0000,,,,,,,,,,,,,,
1244,116.4191,31.5422,11376.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1245,116.5191,31.5422,11375.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1246,116.6191,31.5422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1247,116.7191,31.5422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1248,116.8191,31.5422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1249,116.9191,31.5422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1250,117.0191,31.5422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1251,117.1191,31.5422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1252,117.2191,31.5422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1253,117.3191,31.5422,11615.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1254,117.4191,31.5422,11927.0000,,,,,,,,,,,,,,
1255,117.5191,31.5422,11927.0000,,,,,,,,,,,,,,
1256,117.6191,31.5422,11927.0000,,,,,,,,,,,,,,
1257,117.7191,31.5422,11927.0000,,,,,,,,,,,,,,
1258,117.8191,31.5422,11870.0000,42.0000,20.0000,38.0000,1.4500,10.0000,1.4100,0.1000,45.0000,20.0000,35.0000,0.5000,19.0000,1.4200,0.1000
1259,117.9191,31.5422,11667.0000,37.0000,23.0000,40.0000,1.0700,4.0000,1.3800,0.1000,36.0000,28.0000,36.0000,0.3700,5.0000,1.3500,0.1000
1260,118.0191,31.5422,11365.0000,43.0000,21.0000,36.0000,1.4100,13.0000,1.4100,0.1000,,,,,,,
1261,118.1191,31.5422,11672.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1262,118.2191,31.5422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1263,118.3191,31.5422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1264,118.4191,31.5422,11928.0000,,,,,,,,,,,,,,
1265,118.5191,31.5422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1266,118.6191,31.5422,11619.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1267,118.7191,31.5422,11490.0000,39.0000,21.0000,40.0000,0.8600,4.0000,1.4000,0.1000,41.0000,21.0000,38.0000,0.3800,7.0000,1.4000,0.1000
1268,118.8191,31.5422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1269,118.9191,31.5422,11927.0000,,,,,,,,,,,,,,
1270,119.0191,31.5422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1271,119.1191,31.5422,11859.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
1272,119.2191,31.5422,11860.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
1273,119.3191,31.5422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1274,119.4191,31.5422,11679.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1275,119.5191,31.5422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
1276,119.6191,31.5422,11679.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1277,119.7191,31.5422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1278,119.8191,31.5422,11927.0000,,,,,,,,,,,,,,
1279,119.9191,31.5422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1280,120.0191,31.5422,11679.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1281,120.1191,31.5422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1282,120.2191,31.5422,11927.0000,,,,,,,,,,,,,,
1283,120.3191,31.5422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1284,120.4191,31.5422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1285,120.5191,31.5422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1286,120.6191,31.5422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
1287,120.7191,31.5422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1288,120.8191,31.5422,11625.0000,32.0000,24.0000,44.0000,1.2000,5.0000,1.3600,0.1000,25.0000,36.0000,39.0000,0.3600,5.0000,1.2900,0.1000
1289,120.9191,31.5422,11671.0000,24.0000,44.0000,32.0000,1.3100,2.0000,1.2600,0.1000,20.0000,54.0000,26.0000,0.5000,5.0000,1.2200,0.1000
1290,121.0191,31.5422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1291,121.1191,31.5422,11657.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1292,121.2191,31.5422,11657.0000,14.0000,39.0000,47.0000,0.8000,4.0000,1.2600,0.2000,12.0000,39.0000,49.0000,0.8600,6.0000,1.2600,0.2000
1293,121.3191,31.5422,0.0000,,,,,,,,,,,,,,
1310,116.5191,31.6422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1311,116.6191,31.6422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1312,116.7191,31.6422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1313,116.8191,31.6422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1314,116.9191,31.6422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1315,117.0191,31.6422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1316,117.1191,31.6422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1317,117.2191,31.6422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1318,117.3191,31.6422,11927.0000,,,,,,,,,,,,,,
1319,117.4191,31.6422,11927.0000,,,,,,,,,,,,,,
1320,117.5191,31.6422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1321,117.6191,31.6422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1322,117.7191,31.6422,11927.0000,,,,,,,,,,,,,,
1323,117.8191,31.6422,11621.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1324,117.9191,31.6422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1325,118.0191,31.6422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1326,118.1191,31.6422,11860.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
1327,118.2191,31.6422,11605.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1328,118.3191,31.6422,11492.0000,79.0000,6.0000,15.0000,0.4100,10.0000,1.6600,0.4000,79.0000,6.0000,15.0000,0.1700,10.0000,1.6600,0.4000
1329,118.4191,31.6422,11492.0000,79.0000,6.0000,15.0000,0.4100,10.0000,1.6600,0.4000,79.0000,6.0000,15.0000,0.1700,10.0000,1.6600,0.4000
1330,118.5191,31.6422,11620.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1331,118.6191,31.6422,11857.0000,82.0000,10.0000,8.0000,0.4000,4.0000,1.5900,0.1000,75.0000,17.0000,8.0000,0.2400,6.0000,1.5000,0.1000
1332,118.7191,31.6422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1333,118.8191,31.6422,11860.0000,41.0000,22.0000,37.0000,0.7400,4.0000,1.4000,0.1000,37.0000,29.0000,34.0000,0.3600,3.0000,1.3500,0.1000
1334,118.9191,31.6422,11613.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1335,119.0191,31.6422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1336,119.1191,31.6422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1337,119.2191,31.6422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1338,119.3191,31.6422,11876.0000,42.0000,20.0000,38.0000,1.0600,4.0000,1.4100,0.1000,33.0000,36.0000,31.0000,0.4300,4.0000,1.3000,0.1000
1339,119.4191,31.6422,11649.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1340,119.5191,31.6422,11927.0000,,,,,,,,,,,,,,
1341,119.6191,31.6422,11679.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1342,119.7191,31.6422,11680.0000,90.0000,4.0000,6.0000,2.4100,10.0000,1.7400,0.1000,89.0000,5.0000,6.0000,0.8800,10.0000,1.7000,0.1000
1343,119.8191,31.6422,11927.0000,,,,,,,,,,,,,,
1344,119.9191,31.6422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1345,120.0191,31.6422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1346,120.1191,31.6422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
1347,120.2191,31.6422,11623.0000,29.0000,21.0000,50.0000,1.1200,10.0000,1.3800,0.3000,34.0000,21.0000,45.0000,0.8200,10.0000,1.3900,0.3000
